image_id,width,height,file_name,license,time_captured,original_url,isstatic,kaggle_id,filepath,num_garments
2018,681,1024,8c088a66e91c958dace7710157e7ca7c.jpg,4,"March-August, 2018",http://farm9.staticflickr.com/8176/8070599032_6b6da469b0_n.jpg,1,8c088a66e91c958dace7710157e7ca7c,/kaggle/working/data/images/8c088a66e91c958dace7710157e7ca7c.jpg,8
14183,683,1024,a007d88447828dbe6b158b8160a3bfb6.jpg,4,"March-August, 2018",http://farm5.staticflickr.com/4661/25762553708_df5514f66d_n.jpg,1,a007d88447828dbe6b158b8160a3bfb6,/kaggle/working/data/images/a007d88447828dbe6b158b8160a3bfb6.jpg,4
113,1024,680,f0684d71cf4b9bfae8d1473100a99c99.jpg,5,"March-August, 2018",http://farm4.staticflickr.com/3787/11828127535_6da67167c3_n.jpg,1,f0684d71cf4b9bfae8d1473100a99c99,/kaggle/working/data/images/f0684d71cf4b9bfae8d1473100a99c99.jpg,5
5065,1024,683,39286bac0743828d19747a36a9846085.jpg,4,"March-August, 2018",http://farm5.staticflickr.com/4360/35568812573_93b8235a5d_n.jpg,1,39286bac0743828d19747a36a9846085,/kaggle/working/data/images/39286bac0743828d19747a36a9846085.jpg,5
5473,1024,680,00f4b5262158c8299ad71a5e10262335.jpg,5,"March-August, 2018",http://farm4.staticflickr.com/3816/12208101403_98e4245bc7_n.jpg,1,00f4b5262158c8299ad71a5e10262335,/kaggle/working/data/images/00f4b5262158c8299ad71a5e10262335.jpg,3
14896,679,1024,4f38867edfba179deba2f1844d55a185.jpg,4,"March-August, 2018",http://farm8.staticflickr.com/7319/10560357183_10ee02f5c8_n.jpg,1,4f38867edfba179deba2f1844d55a185,/kaggle/working/data/images/4f38867edfba179deba2f1844d55a185.jpg,5
6150,682,1024,373bc0e6d4478adfbe0baffe29f53efd.jpg,11,"March-August, 2018",,-1,373bc0e6d4478adfbe0baffe29f53efd,/kaggle/working/data/images/373bc0e6d4478adfbe0baffe29f53efd.jpg,9
8792,1024,682,b3b572da3161bb51fc3c4c0426e56883.jpg,11,"March-August, 2018",,-1,b3b572da3161bb51fc3c4c0426e56883,/kaggle/working/data/images/b3b572da3161bb51fc3c4c0426e56883.jpg,5
14266,682,1024,1b96018754b8e8f11a8e49f4a1056211.jpg,4,"March-August, 2018",http://farm6.staticflickr.com/5526/12472098563_5296a96f81_n.jpg,1,1b96018754b8e8f11a8e49f4a1056211,/kaggle/working/data/images/1b96018754b8e8f11a8e49f4a1056211.jpg,10
406,731,1024,96223bcee21dd8682c8175428a5b7958.jpg,4,"March-August, 2018",http://farm4.staticflickr.com/3697/12540587204_511f1a2382_n.jpg,1,96223bcee21dd8682c8175428a5b7958,/kaggle/working/data/images/96223bcee21dd8682c8175428a5b7958.jpg,5
8759,683,1024,aa72992dde29fa99b375b644efb6c131.jpg,4,"March-August, 2018",http://farm6.staticflickr.com/5561/15096120727_61bd676921_n.jpg,1,aa72992dde29fa99b375b644efb6c131,/kaggle/working/data/images/aa72992dde29fa99b375b644efb6c131.jpg,7
6040,683,1024,ee6b61a94a6776a773afd3eda85db0cd.jpg,5,"March-August, 2018",http://farm9.staticflickr.com/8712/17024936405_921685db7a_n.jpg,1,ee6b61a94a6776a773afd3eda85db0cd,/kaggle/working/data/images/ee6b61a94a6776a773afd3eda85db0cd.jpg,11
5530,1024,680,1bfa52dc5e9e644cf1d0b8fe23b5217b.jpg,4,"March-August, 2018",http://farm2.staticflickr.com/1633/24689587225_801963bdd4_n.jpg,1,1bfa52dc5e9e644cf1d0b8fe23b5217b,/kaggle/working/data/images/1bfa52dc5e9e644cf1d0b8fe23b5217b.jpg,6
5830,682,1024,ac2e46a375fa1e6f5f7b0e31fc18444a.jpg,11,"March-August, 2018",,-1,ac2e46a375fa1e6f5f7b0e31fc18444a,/kaggle/working/data/images/ac2e46a375fa1e6f5f7b0e31fc18444a.jpg,9
796,1024,682,ed1f743a6de353ea881e3779ecd10d85.jpg,11,"March-August, 2018",,-1,ed1f743a6de353ea881e3779ecd10d85,/kaggle/working/data/images/ed1f743a6de353ea881e3779ecd10d85.jpg,5
7179,682,1024,6012cb8dc1249e20f1c78953bf53508a.jpg,11,"March-August, 2018",,-1,6012cb8dc1249e20f1c78953bf53508a,/kaggle/working/data/images/6012cb8dc1249e20f1c78953bf53508a.jpg,9
6043,1024,682,7090a99b908e9e5052e0d6a3b27d1128.jpg,11,"March-August, 2018",,-1,7090a99b908e9e5052e0d6a3b27d1128,/kaggle/working/data/images/7090a99b908e9e5052e0d6a3b27d1128.jpg,7
3495,682,1024,570281eaebbb869fd93d457732e7f917.jpg,11,"March-August, 2018",,-1,570281eaebbb869fd93d457732e7f917,/kaggle/working/data/images/570281eaebbb869fd93d457732e7f917.jpg,8
5513,683,1024,5ed122cb8f0ac09cf2848f6777f68681.jpg,11,"March-August, 2018",,-1,5ed122cb8f0ac09cf2848f6777f68681,/kaggle/working/data/images/5ed122cb8f0ac09cf2848f6777f68681.jpg,10
8556,1024,662,ddfe062d3c6b76df6e7548fc9ace15b7.jpg,0,"March-August, 2018",http://farm1.staticflickr.com/819/26475798567_a1ef5b2dab_n.jpg,1,ddfe062d3c6b76df6e7548fc9ace15b7,/kaggle/working/data/images/ddfe062d3c6b76df6e7548fc9ace15b7.jpg,7
1062,1024,682,1495313ac85a108fe167a37b9d78836e.jpg,5,"March-August, 2018",http://farm8.staticflickr.com/7412/26716023530_f58af3821c_n.jpg,1,1495313ac85a108fe167a37b9d78836e,/kaggle/working/data/images/1495313ac85a108fe167a37b9d78836e.jpg,3
7584,632,1024,41aacb39e1faf0a97661f0e47d55c4bc.jpg,5,"March-August, 2018",http://farm4.staticflickr.com/3601/3406053648_ec7875a179_n.jpg,1,41aacb39e1faf0a97661f0e47d55c4bc,/kaggle/working/data/images/41aacb39e1faf0a97661f0e47d55c4bc.jpg,3
39,682,1024,7bf2b1640cf2cf85257536fe0889a54e.jpg,4,"March-August, 2018",http://farm3.staticflickr.com/2100/3724687058_d2bca3e8d6_m.jpg,1,7bf2b1640cf2cf85257536fe0889a54e,/kaggle/working/data/images/7bf2b1640cf2cf85257536fe0889a54e.jpg,3
5648,682,1024,c02cdbeb24088b44d27e2517f7e6a42d.jpg,4,"March-August, 2018",http://farm8.staticflickr.com/7255/6885264866_f25db99059_n.jpg,1,c02cdbeb24088b44d27e2517f7e6a42d,/kaggle/working/data/images/c02cdbeb24088b44d27e2517f7e6a42d.jpg,7
4817,625,1024,593fa7cc96a356406cfbc781382bc551.jpg,0,"March-August, 2018",http://farm9.staticflickr.com/8152/7604564666_cd39d39587_n.jpg,1,593fa7cc96a356406cfbc781382bc551,/kaggle/working/data/images/593fa7cc96a356406cfbc781382bc551.jpg,6
2755,705,1024,11f03adc83f9c0eddee9cb3c67dbdb89.jpg,0,"March-August, 2018",http://farm9.staticflickr.com/8484/8202279815_abb5cf100e_n.jpg,1,11f03adc83f9c0eddee9cb3c67dbdb89,/kaggle/working/data/images/11f03adc83f9c0eddee9cb3c67dbdb89.jpg,6
599,1024,682,dfa3027b976f2efc518060ef8a7f0dca.jpg,1,"March-August, 2018",http://farm8.staticflickr.com/7404/27238177300_cf70a1ca8b_n.jpg,1,dfa3027b976f2efc518060ef8a7f0dca,/kaggle/working/data/images/dfa3027b976f2efc518060ef8a7f0dca.jpg,4
8080,1024,682,b0fcc2d5303ba8f66d0c05bdc5bae3ac.jpg,11,"March-August, 2018",,-1,b0fcc2d5303ba8f66d0c05bdc5bae3ac,/kaggle/working/data/images/b0fcc2d5303ba8f66d0c05bdc5bae3ac.jpg,4
4749,682,1024,49591ecd6bb3e6a1de3cff00901821d5.jpg,3,"March-August, 2018",http://farm8.staticflickr.com/7475/28490060351_46a2d811d3_n.jpg,1,49591ecd6bb3e6a1de3cff00901821d5,/kaggle/working/data/images/49591ecd6bb3e6a1de3cff00901821d5.jpg,8
8447,682,1024,c9d2c2e34d53fb4bb04184b5835bf446.jpg,11,"March-August, 2018",,-1,c9d2c2e34d53fb4bb04184b5835bf446,/kaggle/working/data/images/c9d2c2e34d53fb4bb04184b5835bf446.jpg,7
6336,682,1024,cbcd08255bbb1077753e8e1df92e56f2.jpg,11,"March-August, 2018",,-1,cbcd08255bbb1077753e8e1df92e56f2,/kaggle/working/data/images/cbcd08255bbb1077753e8e1df92e56f2.jpg,4
618,682,1024,bc1dda5b8b9a8ff91bbdd73215d5ed8b.jpg,11,"March-August, 2018",,-1,bc1dda5b8b9a8ff91bbdd73215d5ed8b,/kaggle/working/data/images/bc1dda5b8b9a8ff91bbdd73215d5ed8b.jpg,8
2196,682,1024,33405ffc3d8c074625c01221a61ba687.jpg,11,"March-August, 2018",,-1,33405ffc3d8c074625c01221a61ba687,/kaggle/working/data/images/33405ffc3d8c074625c01221a61ba687.jpg,7
3632,1024,682,28ffd22cd533949bf8f36ccdd68b347b.jpg,11,"March-August, 2018",,-1,28ffd22cd533949bf8f36ccdd68b347b,/kaggle/working/data/images/28ffd22cd533949bf8f36ccdd68b347b.jpg,4
14397,683,1024,fd9d68b6f458ad7c69a586d541efb2ef.jpg,5,"March-August, 2018",http://farm5.staticflickr.com/4422/36050183143_32a46cd17f_n.jpg,1,fd9d68b6f458ad7c69a586d541efb2ef,/kaggle/working/data/images/fd9d68b6f458ad7c69a586d541efb2ef.jpg,7
6852,1024,903,a2cba0df92c93d38937c0342e13897ed.jpg,4,"March-August, 2018",http://farm5.staticflickr.com/4438/36286937292_e63f94f569_n.jpg,1,a2cba0df92c93d38937c0342e13897ed,/kaggle/working/data/images/a2cba0df92c93d38937c0342e13897ed.jpg,3
1253,983,1024,7a58de39456562d034453fd0fe44e37b.jpg,4,"March-August, 2018",http://farm5.staticflickr.com/4386/36348648146_9fa029b63b_n.jpg,1,7a58de39456562d034453fd0fe44e37b,/kaggle/working/data/images/7a58de39456562d034453fd0fe44e37b.jpg,3
7751,1024,680,a496c78a814ed1dfea0659caee227732.jpg,4,"March-August, 2018",http://farm5.staticflickr.com/4338/37249520645_fec83f07a1_n.jpg,1,a496c78a814ed1dfea0659caee227732,/kaggle/working/data/images/a496c78a814ed1dfea0659caee227732.jpg,3
1631,819,1024,a942acc72069c52d04a46d95c9546a83.jpg,0,"March-August, 2018",http://farm5.staticflickr.com/4507/37766111721_3d30c7686e_n.jpg,1,a942acc72069c52d04a46d95c9546a83,/kaggle/working/data/images/a942acc72069c52d04a46d95c9546a83.jpg,4
2713,682,1024,49df08cc4b93b14b2028beb0b45db42c.jpg,11,"March-August, 2018",,-1,49df08cc4b93b14b2028beb0b45db42c,/kaggle/working/data/images/49df08cc4b93b14b2028beb0b45db42c.jpg,11
2417,1024,682,d3ca935d8dd4243e8306e2ee6ede5ad3.jpg,5,"March-August, 2018",http://farm1.staticflickr.com/902/40406244355_8930b1af41_n.jpg,1,d3ca935d8dd4243e8306e2ee6ede5ad3,/kaggle/working/data/images/d3ca935d8dd4243e8306e2ee6ede5ad3.jpg,5
4497,1024,678,47244996b3cc92cf79b66f6f97b0f7a7.jpg,4,"March-August, 2018",http://farm5.staticflickr.com/4797/40583321802_78b48df003_n.jpg,1,47244996b3cc92cf79b66f6f97b0f7a7,/kaggle/working/data/images/47244996b3cc92cf79b66f6f97b0f7a7.jpg,4
1792,1024,1024,11eb989c218b58ec8b4f16729cdba518.jpg,3,"March-August, 2018",http://farm1.staticflickr.com/780/23098027136_589a6d69f6_n.jpg,1,11eb989c218b58ec8b4f16729cdba518,/kaggle/working/data/images/11eb989c218b58ec8b4f16729cdba518.jpg,8
2445,682,1024,67a069314b59a2565dafde96850d26ca.jpg,7,"March-August, 2018",https://unsplash.com,0,67a069314b59a2565dafde96850d26ca,/kaggle/working/data/images/67a069314b59a2565dafde96850d26ca.jpg,3
7044,1024,682,65874ca6219d78f1117b4bdfc2377b01.jpg,3,"March-August, 2018",http://farm4.staticflickr.com/3702/10510862053_e809d243f9_n.jpg,1,65874ca6219d78f1117b4bdfc2377b01,/kaggle/working/data/images/65874ca6219d78f1117b4bdfc2377b01.jpg,6
2526,679,1024,f97e1b9f99c62bd332f941ffbb0a378d.jpg,4,"March-August, 2018",http://farm4.staticflickr.com/3626/3333724682_1daaec4ec2_m.jpg,1,f97e1b9f99c62bd332f941ffbb0a378d,/kaggle/working/data/images/f97e1b9f99c62bd332f941ffbb0a378d.jpg,8
6894,768,1024,cbca5f81ecf75a3e5953c86b50ee0ae8.jpg,7,"March-August, 2018",https://unsplash.com,0,cbca5f81ecf75a3e5953c86b50ee0ae8,/kaggle/working/data/images/cbca5f81ecf75a3e5953c86b50ee0ae8.jpg,7
6213,1024,682,217ce2997b464ebaa4ffa1382f85b1a1.jpg,8,"March-August, 2018",https://www.pexels.com,0,217ce2997b464ebaa4ffa1382f85b1a1,/kaggle/working/data/images/217ce2997b464ebaa4ffa1382f85b1a1.jpg,3
106,1024,682,61c189acdc02fe7c63a47ea27e691acb.jpg,8,"March-August, 2018",https://www.pexels.com,0,61c189acdc02fe7c63a47ea27e691acb,/kaggle/working/data/images/61c189acdc02fe7c63a47ea27e691acb.jpg,5
2788,1024,682,3b2b6df543d3d99c7c474d050ba73d4a.jpg,8,"March-August, 2018",https://www.pexels.com,0,3b2b6df543d3d99c7c474d050ba73d4a,/kaggle/working/data/images/3b2b6df543d3d99c7c474d050ba73d4a.jpg,7
2591,682,1024,0b4291f37be37f472a3fced197a6322c.jpg,5,"March-August, 2018",http://farm2.staticflickr.com/1459/24212999415_2095c0f707_n.jpg,1,0b4291f37be37f472a3fced197a6322c,/kaggle/working/data/images/0b4291f37be37f472a3fced197a6322c.jpg,6
852,1024,1024,6839716041623137af7f8431bb04e43c.jpg,3,"March-August, 2018",http://farm2.staticflickr.com/1530/25958070355_c884c333f4_n.jpg,1,6839716041623137af7f8431bb04e43c,/kaggle/working/data/images/6839716041623137af7f8431bb04e43c.jpg,8
14546,1024,1024,03e41bbb03a4b294b697dcd3c7134910.jpg,3,"March-August, 2018",http://farm4.staticflickr.com/3935/33383322734_21f2d9488f_n.jpg,1,03e41bbb03a4b294b697dcd3c7134910,/kaggle/working/data/images/03e41bbb03a4b294b697dcd3c7134910.jpg,4
3966,678,1024,144abfc24d124d26f52c89365b54991d.jpg,4,"March-August, 2018",http://farm1.staticflickr.com/710/20710474605_f4f9f3bef7_n.jpg,1,144abfc24d124d26f52c89365b54991d,/kaggle/working/data/images/144abfc24d124d26f52c89365b54991d.jpg,4
4408,682,1024,0f372a5c1434c5d98dbc437d4459bdb7.jpg,0,"March-August, 2018",http://farm4.staticflickr.com/3033/2917481240_a09f71759d_n.jpg,1,0f372a5c1434c5d98dbc437d4459bdb7,/kaggle/working/data/images/0f372a5c1434c5d98dbc437d4459bdb7.jpg,4
7923,819,1024,f69f85e3c00478adfa348efa46677f2c.jpg,5,"March-August, 2018",http://farm3.staticflickr.com/2208/2083482919_e29002e276_n.jpg,1,f69f85e3c00478adfa348efa46677f2c,/kaggle/working/data/images/f69f85e3c00478adfa348efa46677f2c.jpg,3
4847,572,1024,b40aa922a8704fdfd4a45501e4e7cd38.jpg,5,"March-August, 2018",http://farm4.staticflickr.com/3862/14943861747_e140b2cf94_n.jpg,1,b40aa922a8704fdfd4a45501e4e7cd38,/kaggle/working/data/images/b40aa922a8704fdfd4a45501e4e7cd38.jpg,5
5234,1024,680,49dacd6974fdb83fb079435c13d4b77b.jpg,3,"March-August, 2018",http://farm9.staticflickr.com/8739/17110360939_4eeb4599dd_n.jpg,1,49dacd6974fdb83fb079435c13d4b77b,/kaggle/working/data/images/49dacd6974fdb83fb079435c13d4b77b.jpg,6
586,1024,680,3a8a851412098dcb7fed45516f25aef9.jpg,5,"March-August, 2018",http://farm6.staticflickr.com/5344/9343303968_f5b2ed1bed_n.jpg,1,3a8a851412098dcb7fed45516f25aef9,/kaggle/working/data/images/3a8a851412098dcb7fed45516f25aef9.jpg,1
8790,1024,1024,b3ad13345d3f0ecab71f8a54403dc1e6.jpg,3,"March-August, 2018",http://farm2.staticflickr.com/1667/24402666019_b73ef5d5e5_n.jpg,1,b3ad13345d3f0ecab71f8a54403dc1e6,/kaggle/working/data/images/b3ad13345d3f0ecab71f8a54403dc1e6.jpg,9
4794,682,1024,ba2e0028299c711d86d72244bfab3400.jpg,3,"March-August, 2018",http://farm5.staticflickr.com/4363/36343789745_93b32a64a3_n.jpg,1,ba2e0028299c711d86d72244bfab3400,/kaggle/working/data/images/ba2e0028299c711d86d72244bfab3400.jpg,7
14870,682,1024,d65373a5813b8f5f287a27a249107607.jpg,0,"March-August, 2018",http://farm4.staticflickr.com/3541/3783620160_3cb05e456d_n.jpg,1,d65373a5813b8f5f287a27a249107607,/kaggle/working/data/images/d65373a5813b8f5f287a27a249107607.jpg,5
4903,682,1024,72e36d3acfb606861bbde02b2240a143.jpg,3,"March-August, 2018",http://farm8.staticflickr.com/7015/6732382541_ea6334407d_n.jpg,1,72e36d3acfb606861bbde02b2240a143,/kaggle/working/data/images/72e36d3acfb606861bbde02b2240a143.jpg,6
3411,682,1024,12ea3d84f21ccc58f6908a695172e6b5.jpg,0,"March-August, 2018",http://farm3.staticflickr.com/2600/3752386773_f6ab17faa6_n.jpg,1,12ea3d84f21ccc58f6908a695172e6b5,/kaggle/working/data/images/12ea3d84f21ccc58f6908a695172e6b5.jpg,5
8667,679,1024,4cac8ded05d9644378604d25f4e3eaed.jpg,4,"March-August, 2018",http://farm4.staticflickr.com/3453/3272055268_5a8e8f1f25_m.jpg,1,4cac8ded05d9644378604d25f4e3eaed,/kaggle/working/data/images/4cac8ded05d9644378604d25f4e3eaed.jpg,9
5055,682,1024,2555a44be51124eb2d68d5766df7c86b.jpg,7,"March-August, 2018",https://unsplash.com,0,2555a44be51124eb2d68d5766df7c86b,/kaggle/working/data/images/2555a44be51124eb2d68d5766df7c86b.jpg,3
7119,683,1024,e1c76270751ec4aea9261ff2ec416cda.jpg,11,"March-August, 2018",http://farm8.staticflickr.com/7662/17045281655_2a63f3f46d_n.jpg,1,e1c76270751ec4aea9261ff2ec416cda,/kaggle/working/data/images/e1c76270751ec4aea9261ff2ec416cda.jpg,10
7803,1024,731,c8990bf96b773405c9d08779f08c2fb6.jpg,7,"March-August, 2018",https://unsplash.com,0,c8990bf96b773405c9d08779f08c2fb6,/kaggle/working/data/images/c8990bf96b773405c9d08779f08c2fb6.jpg,5
233,1024,593,cbc16a451e87d180604f540c52bcf10c.jpg,4,"March-August, 2018",http://farm8.staticflickr.com/7465/16286253575_0a86dcac19_n.jpg,1,cbc16a451e87d180604f540c52bcf10c,/kaggle/working/data/images/cbc16a451e87d180604f540c52bcf10c.jpg,6
1646,681,1024,5617cd31dbfdaa7421f2f94e6380fa42.jpg,5,"March-August, 2018",http://farm8.staticflickr.com/7012/26422619674_2f9b109b73_n.jpg,1,5617cd31dbfdaa7421f2f94e6380fa42,/kaggle/working/data/images/5617cd31dbfdaa7421f2f94e6380fa42.jpg,3
3683,1024,1024,676da1d5bba0c763157a9c76dbd9343f.jpg,3,"March-August, 2018",http://farm3.staticflickr.com/2263/32767268236_1bb9e62b19_n.jpg,1,676da1d5bba0c763157a9c76dbd9343f,/kaggle/working/data/images/676da1d5bba0c763157a9c76dbd9343f.jpg,8
6414,683,1024,8fd927f1d457565f7907742f16ee123e.jpg,0,"March-August, 2018",http://farm3.staticflickr.com/2248/2340984357_f76a867861_m.jpg,1,8fd927f1d457565f7907742f16ee123e,/kaggle/working/data/images/8fd927f1d457565f7907742f16ee123e.jpg,1
2409,1024,1024,90ba14dba62af73d0dce65148a7d177d.jpg,3,"March-August, 2018",http://farm1.staticflickr.com/599/21813533470_eb3db2a108_n.jpg,1,90ba14dba62af73d0dce65148a7d177d,/kaggle/working/data/images/90ba14dba62af73d0dce65148a7d177d.jpg,8
6008,1024,1024,4d8ea69bb8e38d50d25bb9d64bc8b1a3.jpg,3,"March-August, 2018",http://farm1.staticflickr.com/289/19274166693_d4b37cdb24_n.jpg,1,4d8ea69bb8e38d50d25bb9d64bc8b1a3,/kaggle/working/data/images/4d8ea69bb8e38d50d25bb9d64bc8b1a3.jpg,5
3873,662,1024,81dac4d2a2f36f33ce8653487db6b55a.jpg,0,"March-August, 2018",http://farm5.staticflickr.com/4014/4495481583_f920e84065_n.jpg,1,81dac4d2a2f36f33ce8653487db6b55a,/kaggle/working/data/images/81dac4d2a2f36f33ce8653487db6b55a.jpg,8
13729,1024,1024,182e5cad21b6931796167f61c2c25df2.jpg,0,"March-August, 2018",http://farm7.staticflickr.com/6045/6334642222_5bae7513c8_n.jpg,1,182e5cad21b6931796167f61c2c25df2,/kaggle/working/data/images/182e5cad21b6931796167f61c2c25df2.jpg,8
364,682,1024,5eb38f67de2b0389b9e2689431ee9a11.jpg,4,"March-August, 2018",https://www.flickr.com/photos/eventphotosnyc/12663619205/,0,5eb38f67de2b0389b9e2689431ee9a11,/kaggle/working/data/images/5eb38f67de2b0389b9e2689431ee9a11.jpg,10
3807,682,1024,74f792485a269fd714f83ad2cbeea589.jpg,4,"March-August, 2018",http://farm8.staticflickr.com/7430/11801598405_58c98e5361_n.jpg,1,74f792485a269fd714f83ad2cbeea589,/kaggle/working/data/images/74f792485a269fd714f83ad2cbeea589.jpg,8
4943,681,1024,18f6fa2560a1c04cf3e850995288d733.jpg,4,"March-August, 2018",http://farm4.staticflickr.com/3684/9718557029_f91db6c28f_n.jpg,1,18f6fa2560a1c04cf3e850995288d733,/kaggle/working/data/images/18f6fa2560a1c04cf3e850995288d733.jpg,7
8174,683,1024,c4cfd5029f865ee8d799ffdd13dabe6f.jpg,5,"March-August, 2018",http://farm9.staticflickr.com/8736/17130736739_a406a69fb0_n.jpg,1,c4cfd5029f865ee8d799ffdd13dabe6f,/kaggle/working/data/images/c4cfd5029f865ee8d799ffdd13dabe6f.jpg,7
8341,1024,682,ee0491caf3f837157b3193eabf187577.jpg,2,"March-August, 2018",http://farm4.staticflickr.com/3720/32070418523_72bc4fdb97_n.jpg,1,ee0491caf3f837157b3193eabf187577,/kaggle/working/data/images/ee0491caf3f837157b3193eabf187577.jpg,7
4841,739,1024,1844654fa9926b4bc09e9d4f42713931.jpg,4,"March-August, 2018",http://farm4.staticflickr.com/3636/3329960267_126fab01e6_m.jpg,1,1844654fa9926b4bc09e9d4f42713931,/kaggle/working/data/images/1844654fa9926b4bc09e9d4f42713931.jpg,11
6391,680,1024,608e944bc7a7ffef375a98f6206837e6.jpg,4,"March-August, 2018",http://farm4.staticflickr.com/3393/3330797194_7a46eb9dcc_m.jpg,1,608e944bc7a7ffef375a98f6206837e6,/kaggle/working/data/images/608e944bc7a7ffef375a98f6206837e6.jpg,9
3371,685,1024,1ab727c082f90bda85bfc895b5d0c16c.jpg,3,"March-August, 2018",http://farm5.staticflickr.com/4103/5018658646_5be8bf934c_n.jpg,1,1ab727c082f90bda85bfc895b5d0c16c,/kaggle/working/data/images/1ab727c082f90bda85bfc895b5d0c16c.jpg,8
2098,678,1024,84dffcc7dbd6ca7142e979259d8ed555.jpg,3,"March-August, 2018",http://farm9.staticflickr.com/8019/7590692212_7ed8fff631_n.jpg,1,84dffcc7dbd6ca7142e979259d8ed555,/kaggle/working/data/images/84dffcc7dbd6ca7142e979259d8ed555.jpg,8
3486,1024,680,30fa80bc75241bcdb3c8ad8c110252dc.jpg,5,"March-August, 2018",http://farm3.staticflickr.com/2908/14764516796_e88a64c0f6_n.jpg,1,30fa80bc75241bcdb3c8ad8c110252dc,/kaggle/working/data/images/30fa80bc75241bcdb3c8ad8c110252dc.jpg,7
8195,738,1024,141c502118b03c7ab6cc3fbf41cedc11.jpg,4,"March-August, 2018",http://farm8.staticflickr.com/7065/14110413045_560f18b123_n.jpg,1,141c502118b03c7ab6cc3fbf41cedc11,/kaggle/working/data/images/141c502118b03c7ab6cc3fbf41cedc11.jpg,7
4055,1024,683,60c47e46998cf7b348b56703cd13d8d3.jpg,10,"March-August, 2018",https://burst.shopify.com,0,60c47e46998cf7b348b56703cd13d8d3,/kaggle/working/data/images/60c47e46998cf7b348b56703cd13d8d3.jpg,3
7448,556,1024,155bf415dc6e1a894f1756d25a0cc055.jpg,3,"March-August, 2018",http://farm3.staticflickr.com/2742/5741548383_34985daba3_n.jpg,1,155bf415dc6e1a894f1756d25a0cc055,/kaggle/working/data/images/155bf415dc6e1a894f1756d25a0cc055.jpg,7
2869,1024,1024,04fce089b9658bc14e49b470582a27d2.jpg,3,"March-August, 2018",http://farm1.staticflickr.com/525/18226596830_67e6d7c7d4_n.jpg,1,04fce089b9658bc14e49b470582a27d2,/kaggle/working/data/images/04fce089b9658bc14e49b470582a27d2.jpg,6
12588,552,1024,04d9675081279b2f75f63b56008b1910.jpg,4,"March-August, 2018",http://farm5.staticflickr.com/4265/35534007985_9cbf20af48_n.jpg,1,04d9675081279b2f75f63b56008b1910,/kaggle/working/data/images/04d9675081279b2f75f63b56008b1910.jpg,5
2685,682,1024,8e6b9f0d03e13ddb14f6f22e73d3e0a7.jpg,4,"March-August, 2018",http://farm9.staticflickr.com/8019/7356071582_437b7abe61_n.jpg,1,8e6b9f0d03e13ddb14f6f22e73d3e0a7,/kaggle/working/data/images/8e6b9f0d03e13ddb14f6f22e73d3e0a7.jpg,2
6422,649,1024,d37d46e5e08273500a733f06c935f4d7.jpg,1,"March-August, 2018",http://farm9.staticflickr.com/8499/8386639112_a9b438f76b_n.jpg,1,d37d46e5e08273500a733f06c935f4d7,/kaggle/working/data/images/d37d46e5e08273500a733f06c935f4d7.jpg,3
14355,682,1024,758f6b0b1fe8a97bd041efbc5102af31.jpg,0,"March-August, 2018",http://farm9.staticflickr.com/8463/8090473334_caa86c2d6e_n.jpg,1,758f6b0b1fe8a97bd041efbc5102af31,/kaggle/working/data/images/758f6b0b1fe8a97bd041efbc5102af31.jpg,8
1342,682,1024,dd000b8cb430c3941ce1279f92648828.jpg,0,"March-August, 2018",http://farm9.staticflickr.com/8470/8090468810_3c34c7079d_n.jpg,1,dd000b8cb430c3941ce1279f92648828,/kaggle/working/data/images/dd000b8cb430c3941ce1279f92648828.jpg,3
4263,679,1024,91599dd97f6476d23fa49f9da94c9b79.jpg,4,"March-August, 2018",http://farm4.staticflickr.com/3919/15160311738_3d3e5e46a6_n.jpg,1,91599dd97f6476d23fa49f9da94c9b79,/kaggle/working/data/images/91599dd97f6476d23fa49f9da94c9b79.jpg,7
7360,682,1024,e4b69d1141370c258bc7f26e7a3bedea.jpg,4,"March-August, 2018",http://farm3.staticflickr.com/2942/15323874986_da1893caf8_n.jpg,1,e4b69d1141370c258bc7f26e7a3bedea,/kaggle/working/data/images/e4b69d1141370c258bc7f26e7a3bedea.jpg,7
14842,636,1024,f96bffb22c42bd3beb968d5ff5583c6b.jpg,4,"March-August, 2018",http://farm8.staticflickr.com/7336/8715987809_547f098b89_n.jpg,1,f96bffb22c42bd3beb968d5ff5583c6b,/kaggle/working/data/images/f96bffb22c42bd3beb968d5ff5583c6b.jpg,4
8072,761,1024,867684f436cfe137461591da469eb588.jpg,4,"March-August, 2018",https://farm2.staticflickr.com/1936/8612815946_9d9d76ced7_o.jpg,1,867684f436cfe137461591da469eb588,/kaggle/working/data/images/867684f436cfe137461591da469eb588.jpg,8
14699,683,1024,83cafc7ba96d312bb5b248525f3f62df.jpg,4,"March-August, 2018",https://farm2.staticflickr.com/1936/41768908262_9d9d76ced7_o.jpg,1,83cafc7ba96d312bb5b248525f3f62df,/kaggle/working/data/images/83cafc7ba96d312bb5b248525f3f62df.jpg,5
6637,724,1024,6084603fcb5ab84042a6c50c98e572de.jpg,4,"March-August, 2018",https://farm2.staticflickr.com/1936/16412076113_9d9d76ced7_o.jpg,1,6084603fcb5ab84042a6c50c98e572de,/kaggle/working/data/images/6084603fcb5ab84042a6c50c98e572de.jpg,6
